CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","IRIDIUM 33 DEB","1997-051JC","EARTH","TEME","UTC","SGP4","2020-10-02T12:57:19.183968","14.80787010","0.00232730","86.3333","45.7920","131.8146","228.5068","0","U","34535","999","61808","0.00057874000000","0.00004505","0.0000000000000","7004.978","97.245","643.145","610.540","DEBRIS","SMALL","US","1997-09-14","TTMTR","","2840178","162613520","0 IRIDIUM 33 DEB","1 34535U 97051JC  20276.53980537 +.00004505 +00000-0 +57874-3 0  9997","2 34535 086.3333 045.7920 0023273 131.8146 228.5068 14.80787010618086"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","IRIDIUM 33 DEB","1997-051JF","EARTH","TEME","UTC","SGP4","2020-10-02T11:33:39.057120","14.31415498","0.00450260","86.2768","105.5641","32.1157","348.4193","0","U","34538","999","60546","0.00014322000000","0.00000404","0.0000000000000","7165.140","100.599","819.267","754.743","DEBRIS","SMALL","US","1997-09-14","TTMTR","","2840178","162615024","0 IRIDIUM 33 DEB","1 34538U 97051JF  20276.48170205 +.00000404 +00000-0 +14322-3 0  9992","2 34538 086.2768 105.5641 0045026 032.1157 348.4193 14.31415498605463"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","IRIDIUM 33 DEB","1997-051JH","EARTH","TEME","UTC","SGP4","2020-10-02T11:55:23.635776","14.52702136","0.00282140","86.3207","70.2555","126.3141","300.8621","0","U","34540","999","61358","0.00016762000000","0.00000712","0.0000000000000","7094.973","99.125","736.856","696.820","DEBRIS","SMALL","US","1997-09-14","TTMTR","","2840178","162614978","0 IRIDIUM 33 DEB","1 34540U 97051JH  20276.49680134 +.00000712 +00000-0 +16762-3 0  9995","2 34540 086.3207 070.2555 0028214 126.3141 300.8621 14.52702136613587"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UC","EARTH","TEME","UTC","SGP4","2020-10-02T08:36:52.206912","14.66513200","0.00231100","74.0217","244.1805","147.2047","213.0562","0","U","34542","999","61515","0.00027357000000","0.00001491","0.0000000000000","7050.358","98.192","688.516","655.929","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162612186","0 COSMOS 2251 DEB","1 34542U 93036UC  20276.35893758 +.00001491 +00000-0 +27357-3 0  9996","2 34542 074.0217 244.1805 0023110 147.2047 213.0562 14.66513200615152"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T22:26:10","18 SPCS","COSMOS 2251 DEB","1993-036UE","EARTH","TEME","UTC","SGP4","2020-10-02T16:51:14.156352","13.51625189","0.03936610","73.9208","24.8155","43.4521","24.4414","0","U","34544","999","57297","0.00008443900000","0.00000070","0.0000000000000","7444.422","106.538","1359.344","773.229","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840353","162625897","0 COSMOS 2251 DEB","1 34544U 93036UE  20276.70224718  .00000070  00000-0  84439-4 0  9998","2 34544  73.9208  24.8155 0393661  43.4521  24.4414 13.51625189572973"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UF","EARTH","TEME","UTC","SGP4","2020-10-02T06:30:58.184928","14.61090202","0.00131770","74.0360","338.0633","165.4578","254.7678","0","U","34545","999","61367","0.00036635000000","0.00001773","0.0000000000000","7067.793","98.556","698.971","680.344","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614004","0 COSMOS 2251 DEB","1 34545U 93036UF  20276.27150677 +.00001773 +00000-0 +36635-3 0  9998","2 34545 074.0360 338.0633 0013177 165.4578 254.7678 14.61090202613671"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UG","EARTH","TEME","UTC","SGP4","2020-10-02T11:12:29.280384","14.36784966","0.00250160","74.0349","153.0246","331.0350","92.1975","0","U","34546","999","60724","0.00011831000000","0.00000324","0.0000000000000","7147.277","100.223","787.022","751.263","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614198","0 COSMOS 2251 DEB","1 34546U 93036UG  20276.46700556 +.00000324 +00000-0 +11831-3 0  9999","2 34546 074.0349 153.0246 0025016 331.0350 092.1975 14.36784966607247"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UH","EARTH","TEME","UTC","SGP4","2020-10-02T11:45:00.014400","14.45399301","0.00360150","74.0387","81.7287","274.8514","84.8532","0","U","34547","999","60962","0.00013619000000","0.00000455","0.0000000000000","7118.851","99.626","766.355","715.078","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614462","0 COSMOS 2251 DEB","1 34547U 93036UH  20276.48958350 +.00000455 +00000-0 +13619-3 0  9990","2 34547 074.0387 081.7287 0036015 274.8514 084.8532 14.45399301609625"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UL","EARTH","TEME","UTC","SGP4","2020-10-02T06:00:29.168640","14.29360995","0.01764620","73.9938","341.6590","238.3487","120.0346","0","U","34550","999","59957","0.00053124000000","0.00001572","0.0000000000000","7172.004","100.744","920.428","667.310","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613761","0 COSMOS 2251 DEB","1 34550U 93036UL  20276.25033760 +.00001572 +00000-0 +53124-3 0  9994","2 34550 073.9938 341.6590 0176462 238.3487 120.0346 14.29360995599576"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UN","EARTH","TEME","UTC","SGP4","2020-10-02T10:56:28.654944","14.48347616","0.00314430","74.0320","97.7821","252.4037","129.9562","0","U","34552","999","60796","0.00033947000000","0.00001250","0.0000000000000","7109.187","99.423","753.405","708.699","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613385","0 COSMOS 2251 DEB","1 34552U 93036UN  20276.45588721 +.00001250 +00000-0 +33947-3 0  9994","2 34552 074.0320 097.7821 0031443 252.4037 129.9562 14.48347616607965"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UP","EARTH","TEME","UTC","SGP4","2020-10-02T09:45:24.927264","14.40161605","0.00270160","74.0302","131.1518","309.6531","113.1754","0","U","34553","999","60679","0.00017103000000","0.00000516","0.0000000000000","7136.101","99.988","777.245","738.687","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613339","0 COSMOS 2251 DEB","1 34553U 93036UP  20276.40653851 +.00000516 +00000-0 +17103-3 0  9997","2 34553 074.0302 131.1518 0027016 309.6531 113.1754 14.40161605606799"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 2251 DEB","1993-036UQ","EARTH","TEME","UTC","SGP4","2020-10-01T03:55:53.824224","14.33927944","0.00250250","74.0408","179.6927","346.9213","163.8888","0","U","34554","999","60516","0.00006580000000","0.00000158","0.0000000000000","7156.768","100.423","796.543","760.723","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2839403","162556233","0 COSMOS 2251 DEB","1 34554U 93036UQ  20275.16381741 +.00000158 +00000-0 +65800-4 0  9996","2 34554 074.0408 179.6927 0025025 346.9213 163.8888 14.33927944605165"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UR","EARTH","TEME","UTC","SGP4","2020-10-02T12:16:57.296064","14.52837519","0.00216530","74.0283","47.0466","215.8723","264.0268","0","U","34555","999","60959","0.00034670000000","0.00001402","0.0000000000000","7094.532","99.116","731.759","701.036","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614145","0 COSMOS 2251 DEB","1 34555U 93036UR  20276.51177426 +.00001402 +00000-0 +34670-3 0  9993","2 34555 074.0283 047.0466 0021653 215.8723 264.0268 14.52837519609592"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036US","EARTH","TEME","UTC","SGP4","2020-10-02T00:20:49.026048","14.43790560","0.00223930","74.0293","109.1458","276.6061","210.5512","0","U","34556","999","60762","0.00023147000000","0.00000763","0.0000000000000","7124.138","99.737","761.956","730.050","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614245","0 COSMOS 2251 DEB","1 34556U 93036US  20276.01445632 +.00000763 +00000-0 +23147-3 0  9992","2 34556 074.0293 109.1458 0022393 276.6061 210.5512 14.43790560607621"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UW","EARTH","TEME","UTC","SGP4","2020-10-02T08:22:32.875104","14.42740901","0.00291820","74.0262","114.5495","297.5914","124.0206","0","U","34560","999","60728","0.00021479000000","0.00000692","0.0000000000000","7127.593","99.810","770.258","728.659","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162612596","0 COSMOS 2251 DEB","1 34560U 93036UW  20276.34899161 +.00000692 +00000-0 +21479-3 0  9990","2 34560 074.0262 114.5495 0029182 297.5914 124.0206 14.42740901607289"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UX","EARTH","TEME","UTC","SGP4","2020-10-02T14:12:28.131264","14.55477166","0.00402060","74.0347","2.0874","207.5067","152.3969","0","U","34561","999","61118","0.00029706000000","0.00001277","0.0000000000000","7085.952","98.936","736.307","679.327","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162612823","0 COSMOS 2251 DEB","1 34561U 93036UX  20276.59199226 +.00001277 +00000-0 +29706-3 0  9994","2 34561 074.0347 002.0874 0040206 207.5067 152.3969 14.55477166611184"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036UZ","EARTH","TEME","UTC","SGP4","2020-10-02T09:58:28.132032","14.39410806","0.00152520","74.0388","118.6478","318.6126","109.1559","0","U","34563","999","60853","0.00009199500000","0.00000260","0.0000000000000","7138.582","100.040","771.335","749.560","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613159","0 COSMOS 2251 DEB","1 34563U 93036UZ  20276.41560338 +.00000260 +00000-0 +91995-4 0  9994","2 34563 074.0388 118.6478 0015252 318.6126 109.1559 14.39410806608538"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VA","EARTH","TEME","UTC","SGP4","2020-10-02T09:55:07.856832","14.37005602","0.00200360","74.0333","134.2716","341.7159","80.9606","0","U","34564","999","60729","0.00006377600000","0.00000163","0.0000000000000","7146.546","100.208","782.729","754.092","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613630","0 COSMOS 2251 DEB","1 34564U 93036VA  20276.41328538 +.00000163 +00000-0 +63776-4 0  9997","2 34564 074.0333 134.2716 0020036 341.7159 080.9606 14.37005602607290"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VD","EARTH","TEME","UTC","SGP4","2020-10-02T13:19:01.181856","14.21821382","0.00752280","74.0427","323.2421","132.9886","300.4695","0","U","34567","999","60146","0.00008865900000","0.00000176","0.0000000000000","7197.336","101.278","873.345","765.057","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613584","0 COSMOS 2251 DEB","1 34567U 93036VD  20276.55487479 +.00000176 +00000-0 +88659-4 0  9996","2 34567 074.0427 323.2421 0075228 132.9886 300.4695 14.21821382601465"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:36:11","18 SPCS","COSMOS 2251 DEB","1993-036VF","EARTH","TEME","UTC","SGP4","2020-10-02T04:53:59.213184","14.18140911","0.01715110","73.9969","4.7035","263.3284","119.8190","0","U","34569","999","60040","0.00017199000000","0.00000381","0.0000000000000","7209.783","101.541","955.304","707.993","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2839884","162595955","0 COSMOS 2251 DEB","1 34569U 93036VF  20276.20415756  .00000381  00000-0  17199-3 0  9997","2 34569  73.9969   4.7035 0171511 263.3284 119.8190 14.18140911600404"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VG","EARTH","TEME","UTC","SGP4","2020-10-02T08:10:53.156928","13.95324186","0.01998610","73.9598","261.8827","182.7568","246.5692","0","U","34570","999","59106","0.00013753000000","0.00000196","0.0000000000000","7288.168","103.201","1055.695","764.371","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614386","0 COSMOS 2251 DEB","1 34570U 93036VG  20276.34089302 +.00000196 +00000-0 +13753-3 0  9994","2 34570 073.9598 261.8827 0199861 182.7568 246.5692 13.95324186591064"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VH","EARTH","TEME","UTC","SGP4","2020-10-02T08:45:27.493920","14.22099200","0.01001930","74.0531","31.4903","171.0218","189.2751","0","U","34571","999","60273","0.00034478000000","0.00000778","0.0000000000000","7196.399","101.258","890.367","746.161","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162612643","0 COSMOS 2251 DEB","1 34571U 93036VH  20276.36490155 +.00000778 +00000-0 +34478-3 0  9992","2 34571 074.0531 031.4903 0100193 171.0218 189.2751 14.22099200602736"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VJ","EARTH","TEME","UTC","SGP4","2020-10-02T07:09:47.386368","14.24497663","0.00962190","74.0205","342.5894","145.9769","287.1838","0","U","34572","999","60212","0.00027591000000","0.00000646","0.0000000000000","7188.319","101.088","879.349","741.018","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613213","0 COSMOS 2251 DEB","1 34572U 93036VJ  20276.29846512 +.00000646 +00000-0 +27591-3 0  9999","2 34572 074.0205 342.5894 0096219 145.9769 287.1838 14.24497663602128"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VL","EARTH","TEME","UTC","SGP4","2020-10-02T12:34:43.715712","14.49794647","0.00971240","74.0780","33.2063","194.8836","294.1349","0","U","34574","999","61164","0.00013727000000","0.00000532","0.0000000000000","7104.456","99.324","795.322","657.319","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614068","0 COSMOS 2251 DEB","1 34574U 93036VL  20276.52411708 +.00000532 +00000-0 +13727-3 0  9992","2 34574 074.0780 033.2063 0097124 194.8836 294.1349 14.49794647611645"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VN","EARTH","TEME","UTC","SGP4","2020-10-02T10:51:33.619680","14.43201354","0.00098050","74.0384","83.8938","316.4013","72.8765","0","U","34576","999","61022","0.00011088000000","0.00000346","0.0000000000000","7126.077","99.778","754.929","740.955","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162612775","0 COSMOS 2251 DEB","1 34576U 93036VN  20276.45247245 +.00000346 +00000-0 +11088-3 0  9990","2 34576 074.0384 083.8938 0009805 316.4013 072.8765 14.43201354610225"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VP","EARTH","TEME","UTC","SGP4","2020-10-02T10:34:49.790784","14.59650889","0.00329840","74.0352","283.2253","184.8027","175.2828","0","U","34577","999","61519","0.00018658000000","0.00000865","0.0000000000000","7072.438","98.653","717.631","670.975","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613871","0 COSMOS 2251 DEB","1 34577U 93036VP  20276.44085406 +.00000865 +00000-0 +18658-3 0  9995","2 34577 074.0352 283.2253 0032984 184.8027 175.2828 14.59650889615190"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VR","EARTH","TEME","UTC","SGP4","2020-10-02T10:02:15.053856","14.38837363","0.00303960","74.0550","131.1542","314.9682","108.2584","0","U","34579","999","60845","0.00007973500000","0.00000220","0.0000000000000","7140.479","100.080","784.048","740.640","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613825","0 COSMOS 2251 DEB","1 34579U 93036VR  20276.41822979 +.00000220 +00000-0 +79735-4 0  9997","2 34579 074.0550 131.1542 0030396 314.9682 108.2584 14.38837363608459"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VU","EARTH","TEME","UTC","SGP4","2020-10-02T10:17:46.325760","14.35111650","0.00553970","74.0233","169.0784","16.3103","343.9815","0","U","34582","999","60678","0.00011065000000","0.00000295","0.0000000000000","7152.832","100.340","814.321","735.072","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162612697","0 COSMOS 2251 DEB","1 34582U 93036VU  20276.42900840 +.00000295 +00000-0 +11065-3 0  9999","2 34582 074.0233 169.0784 0055397 016.3103 343.9815 14.35111650606788"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036VX","EARTH","TEME","UTC","SGP4","2020-10-02T08:37:02.377056","14.68782293","0.00116340","74.0256","255.4895","157.1296","203.0395","0","U","34585","999","61503","0.00032776000000","0.00001882","0.0000000000000","7043.095","98.040","673.154","656.766","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162615040","0 COSMOS 2251 DEB","1 34585U 93036VX  20276.35905529 +.00001882 +00000-0 +32776-3 0  9998","2 34585 074.0256 255.4895 0011634 157.1296 203.0395 14.68782293615032"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036WA","EARTH","TEME","UTC","SGP4","2020-10-02T03:14:14.463168","14.36001069","0.00208610","74.0459","161.4166","323.3791","187.7890","0","U","34588","999","60696","0.00009414100000","0.00000248","0.0000000000000","7149.878","100.278","786.658","756.828","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613260","0 COSMOS 2251 DEB","1 34588U 93036WA  20276.13488962 +.00000248 +00000-0 +94141-4 0  9994","2 34588 074.0459 161.4166 0020861 323.3791 187.7890 14.36001069606966"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036WB","EARTH","TEME","UTC","SGP4","2020-10-02T09:51:27.276768","13.82404096","0.02582100","73.9277","36.2467","352.0748","61.7535","0","U","34589","999","58468","0.00020215000000","0.00000258","0.0000000000000","7333.509","104.166","1144.732","766.015","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162613458","0 COSMOS 2251 DEB","1 34589U 93036WB  20276.41073237 +.00000258 +00000-0 +20215-3 0  9992","2 34589 073.9277 036.2467 0258210 352.0748 061.7535 13.82404096584686"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036WC","EARTH","TEME","UTC","SGP4","2020-10-02T11:03:56.474784","14.52089500","0.00728170","74.0427","301.1258","191.4812","293.9609","0","U","34590","999","61607","0.00002293800000","0.00000066","0.0000000000000","7096.969","99.167","770.512","667.156","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614309","0 COSMOS 2251 DEB","1 34590U 93036WC  20276.46107031 +.00000066 +00000-0 +22938-4 0  9991","2 34590 074.0427 301.1258 0072817 191.4812 293.9609 14.52089500616070"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036WE","EARTH","TEME","UTC","SGP4","2020-10-02T08:50:22.790976","14.14033333","0.01578780","73.7343","305.1342","106.3226","267.4120","0","U","34609","999","59763","-0.00000503290000","-0.00000036","0.0000000000000","7223.739","101.836","959.651","731.557","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614020","0 COSMOS 2251 DEB","1 34609U 93036WE  20276.36831934 -.00000036 +00000-0 -50329-5 0  9992","2 34609 073.7343 305.1342 0157878 106.3226 267.4120 14.14033333597632"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T22:26:10","18 SPCS","COSMOS 2251 DEB","1993-036WF","EARTH","TEME","UTC","SGP4","2020-10-02T11:48:29.214720","13.95918324","0.02063260","74.0261","308.8001","150.1394","211.1701","0","U","34610","999","59058","0.00028154000000","0.00000438","0.0000000000000","7286.100","103.157","1058.296","757.634","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840267","162624138","0 COSMOS 2251 DEB","1 34610U 93036WF  20276.49200480  .00000438  00000-0  28154-3 0  9997","2 34610  74.0261 308.8001 0206326 150.1394 211.1701 13.95918324590583"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036WG","EARTH","TEME","UTC","SGP4","2020-10-02T12:01:55.427808","14.46284348","0.00376730","74.0634","76.8706","251.5496","163.1439","0","U","34611","999","60831","0.00019793000000","0.00000688","0.0000000000000","7115.947","99.565","764.620","711.004","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162614478","0 COSMOS 2251 DEB","1 34611U 93036WG  20276.50133597 +.00000688 +00000-0 +19793-3 0  9990","2 34611 074.0634 076.8706 0037673 251.5496 163.1439 14.46284348608312"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 2251 DEB","1993-036WJ","EARTH","TEME","UTC","SGP4","2020-10-02T04:48:25.064640","14.13261652","0.01316240","73.9681","74.0895","319.8979","214.5919","0","U","34613","999","59574","0.00013396000000","0.00000246","0.0000000000000","7226.368","101.891","943.350","753.117","DEBRIS","SMALL","CIS","1993-06-16","PKMTR","","2840178","162611686","0 COSMOS 2251 DEB","1 34613U 93036WJ  20276.20029010 +.00000246 +00000-0 +13396-3 0  9996","2 34613 073.9681 074.0895 0131624 319.8979 214.5919 14.13261652595741"
